Accommodates,Bathrooms,Bedrooms,Beds,Check.In,Check.Out,Property.type,Room.type,Extra.people,Weekly.discount,Monthly.discount,Cancellation,Response.time,ID,price,e,city,price_per_indv
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,75,401,ch,37.5
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,72,402,ch,36
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,199,403,ch,99.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,65,404,ch,32.5
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,140,405,ch,140
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,72,406,ch,36
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,60,407,ch,30
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,75,408,ch,37.5
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,120,409,ch,60
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,80,410,ch,40
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,100,411,ch,16.6666666666667
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,412,ch,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,90,413,ch,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,66,414,ch,33
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,75,415,ch,25
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,90,416,ch,45
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,85,417,ch,28.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,32,418,ch,16
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,75,419,ch,37.5
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,72,420,ch,36
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,199,421,ch,99.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,65,422,ch,32.5
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,140,423,ch,140
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,72,424,ch,36
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,60,425,ch,30
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,75,426,ch,37.5
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,120,427,ch,60
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,80,428,ch,40
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,100,429,ch,16.6666666666667
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,430,ch,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,90,431,ch,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,432,ch,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,433,ch,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,434,ch,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,435,ch,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,436,ch,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,437,ch,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,438,ch,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,439,ch,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,440,ch,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,441,ch,16
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,46,442,ch,23
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,65,443,ch,32.5
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,50,444,ch,25
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,60,445,ch,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,75,446,ch,37.5
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,192,447,ch,32
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,448,ch,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,50,449,ch,25
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,450,ch,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,451,ch,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,452,ch,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,453,ch,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,454,ch,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,455,ch,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,456,ch,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,457,ch,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,458,ch,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,459,ch,16
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,46,460,ch,23
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,65,461,ch,32.5
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,50,462,ch,25
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,60,463,ch,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,75,464,ch,37.5
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,192,465,ch,32
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,466,ch,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,50,467,ch,25
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,66,468,ch,33
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,75,469,ch,25
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,90,470,ch,45
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,85,471,ch,28.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,32,472,ch,16
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,75,473,ch,37.5
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,72,474,ch,36
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,199,475,ch,99.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,65,476,ch,32.5
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,140,477,ch,140
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,72,478,ch,36
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,60,479,ch,30
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,75,480,ch,37.5
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,120,481,ch,60
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,80,482,ch,40
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,100,483,ch,16.6666666666667
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,484,ch,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,90,485,ch,45
2, 1.5,1,1, Anytime after 2PM, 12PM (noon), House, Private room, No Charge, 0%, 0%, Flexible, within an hour,4354983,66,486,ch,33
2, 1 (Shared),1,1, 5PM - 9PM, 12PM (noon), Apartment, Private room, $10 / night after the first guest, 10%, 12%, Strict, within an hour,9041069,75,487,ch,37.5
2, 1 (Shared),1,1, Flexible,, Apartment, Private room, No Charge, 7%,, Flexible, within a few hours,12367172,90,488,ch,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within a day,14076418,85,489,ch,42.5
8, 1,3,4, Anytime after 4PM, 11AM, Apartment, Entire home/apt, $10 / night after 3 guests, 5%, 10%, Strict, within a few hours,11727954,32,490,ch,4
1, 1 (Shared),1,1, 2PM - 10PM, 11AM, Apartment, Private room,, 15%,, Moderate, within an hour,2828802,75,491,ch,75
4, 2,2,3, 2PM - 10PM, 1PM, Condominium, Entire home/apt, No Charge,,, Moderate, within an hour,1412905,72,492,ch,18
4, 1 (Shared),1,2,,, Apartment, Shared room, $10 / night after the first guest,,, Flexible, within a few hours,14014338,199,493,ch,49.75
2, 1,1,1,,, Apartment, Entire home/apt, No Charge,,, Flexible,,8387305,65,494,ch,32.5
NA,,NA,NA,,,,,,,,,,8917609,140,495,ch,NA
2, 1,1,1, Anytime after 4PM, 12PM (noon), Loft, Entire home/apt,, 15%, 20%, Strict, within an hour,3440257,72,496,ch,36
2, 1,1,1, Anytime after 3PM, 12PM (noon), House, Private room, No Charge, 5%, 15%, Flexible, within a few hours,8321204,60,497,ch,30
3, 1,1,1, 1PM - 2AM (next day), 10AM, Apartment, Entire home/apt, $20 / night after 2 guests, 20%, 30%, Strict, within an hour,9992242,75,498,ch,25
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,120,499,ch,60
2, 1 (Private),2,2, 3PM - 10PM, 11AM, Apartment, Entire home/apt,,,, Moderate, within a few hours,13406958,80,500,ch,40
2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within a few hours,12951650,100,501,ch,50
2, 1 (Private),0,1, 3PM - 12AM (midnight), 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within an hour,13061881,70,502,ch,35
2, 1 (Shared),1,1, Anytime after 2PM, 11AM, Apartment, Private room,,,, Moderate, within an hour,13675029,90,503,ch,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,504,ch,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,505,ch,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,506,ch,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,507,ch,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,508,ch,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,509,ch,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,510,ch,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,511,ch,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,512,ch,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,513,ch,16
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,46,514,ch,23
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,65,515,ch,32.5
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,50,516,ch,25
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,60,517,ch,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,75,518,ch,37.5
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,192,519,ch,32
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,520,ch,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,50,521,ch,25
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,66,522,ch,33
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,75,523,ch,25
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,90,524,ch,45
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,85,525,ch,28.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,32,526,ch,16
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,75,527,ch,37.5
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,72,528,ch,36
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,199,529,ch,99.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,65,530,ch,32.5
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,140,531,ch,140
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,72,532,ch,36
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,60,533,ch,30
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,75,534,ch,37.5
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,120,535,ch,60
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,80,536,ch,40
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,100,537,ch,16.6666666666667
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,538,ch,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,90,539,ch,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,66,540,ch,33
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,75,541,ch,25
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,90,542,ch,45
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,85,543,ch,28.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,32,544,ch,16
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,75,545,ch,37.5
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,72,546,ch,36
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,199,547,ch,99.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,65,548,ch,32.5
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,140,549,ch,140
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,72,550,ch,36
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,60,551,ch,30
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,75,552,ch,37.5
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,120,553,ch,60
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,80,554,ch,40
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,100,555,ch,16.6666666666667
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,556,ch,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,90,557,ch,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,558,ch,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,559,ch,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,560,ch,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,561,ch,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,562,ch,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,563,ch,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,564,ch,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,565,ch,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,566,ch,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,567,ch,16
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,46,568,ch,23
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,65,569,ch,32.5
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,50,570,ch,25
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,60,571,ch,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,75,572,ch,37.5
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,192,573,ch,32
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,574,ch,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,50,575,ch,25
2, 1.5,1,1, Anytime after 2PM, 12PM (noon), House, Private room, No Charge, 0%, 0%, Flexible, within an hour,4354983,66,576,ch,33
2, 1 (Shared),1,1, 5PM - 9PM, 12PM (noon), Apartment, Private room, $10 / night after the first guest, 10%, 12%, Strict, within an hour,9041069,75,577,ch,37.5
2, 1 (Shared),1,1, Flexible,, Apartment, Private room, No Charge, 7%,, Flexible, within a few hours,12367172,90,578,ch,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within a day,14076418,85,579,ch,42.5
8, 1,3,4, Anytime after 4PM, 11AM, Apartment, Entire home/apt, $10 / night after 3 guests, 5%, 10%, Strict, within a few hours,11727954,32,580,ch,4
1, 1 (Shared),1,1, 2PM - 10PM, 11AM, Apartment, Private room,, 15%,, Moderate, within an hour,2828802,75,581,ch,75
4, 2,2,3, 2PM - 10PM, 1PM, Condominium, Entire home/apt, No Charge,,, Moderate, within an hour,1412905,72,582,ch,18
4, 1 (Shared),1,2,,, Apartment, Shared room, $10 / night after the first guest,,, Flexible, within a few hours,14014338,199,583,ch,49.75
2, 1,1,1,,, Apartment, Entire home/apt, No Charge,,, Flexible,,8387305,65,584,ch,32.5
NA,,NA,NA,,,,,,,,,,8917609,140,585,ch,NA
2, 1,1,1, Anytime after 4PM, 12PM (noon), Loft, Entire home/apt,, 15%, 20%, Strict, within an hour,3440257,72,586,ch,36
2, 1,1,1, Anytime after 3PM, 12PM (noon), House, Private room, No Charge, 5%, 15%, Flexible, within a few hours,8321204,60,587,ch,30
3, 1,1,1, 1PM - 2AM (next day), 10AM, Apartment, Entire home/apt, $20 / night after 2 guests, 20%, 30%, Strict, within an hour,9992242,75,588,ch,25
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,120,589,ch,60
2, 1 (Private),2,2, 3PM - 10PM, 11AM, Apartment, Entire home/apt,,,, Moderate, within a few hours,13406958,80,590,ch,40
2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within a few hours,12951650,100,591,ch,50
2, 1 (Private),0,1, 3PM - 12AM (midnight), 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within an hour,13061881,70,592,ch,35
2, 1 (Shared),1,1, Anytime after 2PM, 11AM, Apartment, Private room,,,, Moderate, within an hour,13675029,90,593,ch,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,594,ch,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,595,ch,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,596,ch,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,597,ch,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,598,ch,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,599,ch,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,600,ch,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,601,ch,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,602,ch,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,603,ch,16
